20191213142907,189.40.186.130,5001,150.165.13.86,51991,3,0.0-1.0,100752330,806018640,0.060,12278,80817,15.192,0
20191213142908,189.40.186.130,5001,150.165.13.86,51991,3,1.0-2.0,102585420,820683360,0.046,11200,80986,13.830,0
20191213142909,189.40.186.130,5001,150.165.13.86,51991,3,2.0-3.0,102069450,816555600,0.025,11681,81116,14.400,0
20191213142910,189.40.186.130,5001,150.165.13.86,51991,3,3.0-4.0,102805920,822447360,0.073,11196,81132,13.800,0
20191213142911,189.40.186.130,5001,150.165.13.86,51991,3,4.0-5.0,103169010,825352080,0.067,10923,81106,13.468,0
20191213142912,189.40.186.130,5001,150.165.13.86,51991,3,5.0-6.0,103414500,827316000,0.004,10815,81165,13.325,0
20191213142913,189.40.186.130,5001,150.165.13.86,51991,3,6.0-7.0,103246920,825975360,0.009,10796,81032,13.323,0
20191213142914,189.40.186.130,5001,150.165.13.86,51991,3,7.0-8.0,103377750,827022000,0.065,10626,80951,13.126,0
20191213142915,189.40.186.130,5001,150.165.13.86,51991,3,8.0-9.0,102852960,822823680,0.059,11268,81236,13.871,0
20191213142916,189.40.186.130,5001,150.165.13.86,51991,3,9.0-10.0,103908420,831267360,0.057,10388,81074,12.813,0
20191213142917,189.40.186.130,5001,150.165.13.86,51991,3,10.0-11.0,102642750,821142000,0.060,11209,81034,13.832,0
20191213142918,189.40.186.130,5001,150.165.13.86,51991,3,11.0-12.0,102945570,823564560,0.315,11148,81179,13.733,0
20191213142919,189.40.186.130,5001,150.165.13.86,51991,3,12.0-13.0,102178230,817425840,0.056,11501,81010,14.197,0
20191213142920,189.40.186.130,5001,150.165.13.86,51991,3,13.0-14.0,102816210,822529680,0.026,11062,81005,13.656,0
20191213142921,189.40.186.130,5001,150.165.13.86,51991,3,14.0-15.0,102707430,821659440,0.042,11237,81106,13.855,0
20191213142922,189.40.186.130,5001,150.165.13.86,51991,3,15.0-16.0,102370800,818966400,0.006,11475,81115,14.147,0
20191213142923,189.40.186.130,5001,150.165.13.86,51991,3,16.0-17.0,102858840,822870720,0.060,11128,81100,13.721,0
20191213142924,189.40.186.130,5001,150.165.13.86,51991,3,17.0-18.0,103537980,828303840,0.051,10689,81123,13.176,0
20191213142925,189.40.186.130,5001,150.165.13.86,51991,3,18.0-19.0,102426660,819413280,0.008,11315,80993,13.970,0
20191213142926,189.40.186.130,5001,150.165.13.86,51991,3,19.0-20.0,101194800,809558400,0.071,12339,81179,15.200,0
20191213142927,189.40.186.130,5001,150.165.13.86,51991,3,20.0-21.0,102026820,816214560,0.007,11733,81139,14.460,0
20191213142928,189.40.186.130,5001,150.165.13.86,51991,3,21.0-22.0,102645690,821165520,0.146,11146,80973,13.765,0
20191213142929,189.40.186.130,5001,150.165.13.86,51991,3,22.0-23.0,102700080,821600640,0.061,11244,81108,13.863,0
20191213142930,189.40.186.130,5001,150.165.13.86,51991,3,23.0-24.0,101907750,815262000,0.008,11829,81154,14.576,0
20191213142931,189.40.186.130,5001,150.165.13.86,51991,3,24.0-25.0,102995550,823964400,0.308,11092,81157,13.667,0
20191213142932,189.40.186.130,5001,150.165.13.86,51991,3,25.0-26.0,102007710,816061680,0.058,11620,81013,14.343,0
20191213142933,189.40.186.130,5001,150.165.13.86,51991,3,26.0-27.0,102453120,819624960,0.004,11414,81110,14.072,0
20191213142934,189.40.186.130,5001,150.165.13.86,51991,3,27.0-28.0,103064640,824517120,0.286,11005,81117,13.567,0
20191213142935,189.40.186.130,5001,150.165.13.86,51991,3,28.0-29.0,102426660,819413280,0.060,11295,80973,13.949,0
20191213142936,189.40.186.130,5001,150.165.13.86,51991,3,29.0-30.0,102845610,822764880,0.058,11189,81152,13.788,0
20191213142937,189.40.186.130,5001,150.165.13.86,51991,3,30.0-31.0,103404210,827233680,0.061,10759,81102,13.266,0
20191213142938,189.40.186.130,5001,150.165.13.86,51991,3,31.0-32.0,102561900,820495200,0.014,11241,81011,13.876,0
20191213142939,189.40.186.130,5001,150.165.13.86,51991,3,32.0-33.0,102710370,821682960,0.034,11224,81095,13.841,0
20191213142940,189.40.186.130,5001,150.165.13.86,51991,3,33.0-34.0,102688320,821506560,0.006,11260,81116,13.881,0
20191213142941,189.40.186.130,5001,150.165.13.86,51991,3,34.0-35.0,102904410,823235280,0.005,10998,81001,13.578,0
20191213142942,189.40.186.130,5001,150.165.13.86,51991,3,35.0-36.0,102758880,822071040,0.061,11239,81143,13.851,0
20191213142943,189.40.186.130,5001,150.165.13.86,51991,3,36.0-37.0,102513390,820107120,0.023,11317,81054,13.962,0
20191213142944,189.40.186.130,5001,150.165.13.86,51991,3,37.0-38.0,103768770,830150160,0.011,10409,81000,12.851,0
20191213142945,189.40.186.130,5001,150.165.13.86,51991,3,38.0-39.0,101916570,815332560,0.141,11859,81190,14.606,0
20191213142946,189.40.186.130,5001,150.165.13.86,51991,3,39.0-40.0,102833850,822670800,0.307,11106,81061,13.701,0
20191213142947,189.40.186.130,5001,150.165.13.86,51991,3,40.0-41.0,101938620,815508960,0.066,11767,81113,14.507,0
20191213142948,189.40.186.130,5001,150.165.13.86,51991,3,41.0-42.0,102375210,819001680,0.062,11393,81036,14.059,0
20191213142949,189.40.186.130,5001,150.165.13.86,51991,3,42.0-43.0,100631790,805054320,0.131,12666,81123,15.613,0
20191213142950,189.40.186.130,5001,150.165.13.86,51991,3,43.0-44.0,102501630,820013040,0.004,11305,81034,13.951,0
20191213142951,189.40.186.130,5001,150.165.13.86,51991,3,44.0-45.0,102832380,822659040,0.070,11211,81165,13.813,0
20191213142952,189.40.186.130,5001,150.165.13.86,51991,3,45.0-46.0,102789750,822318000,0.005,11098,81023,13.697,0
20191213142953,189.40.186.130,5001,150.165.13.86,51991,3,46.0-47.0,101993010,815944080,0.059,11680,81063,14.409,0
20191213142954,189.40.186.130,5001,150.165.13.86,51991,3,47.0-48.0,101821020,814568160,0.056,11848,81114,14.607,0
20191213142955,189.40.186.130,5001,150.165.13.86,51991,3,48.0-49.0,102720660,821765280,0.044,11207,81085,13.821,0
20191213142956,189.40.186.130,5001,150.165.13.86,51991,3,49.0-50.0,103610010,828880080,0.067,10652,81135,13.129,0
20191213142957,189.40.186.130,5001,150.165.13.86,51991,3,50.0-51.0,102710370,821682960,0.071,11139,81010,13.750,0
20191213142958,189.40.186.130,5001,150.165.13.86,51991,3,51.0-52.0,101798970,814391760,0.073,11853,81104,14.615,0
20191213142959,189.40.186.130,5001,150.165.13.86,51991,3,52.0-53.0,102357570,818860560,0.014,11417,81048,14.087,0
20191213143000,189.40.186.130,5001,150.165.13.86,51991,3,53.0-54.0,103564440,828515520,0.061,10668,81120,13.151,0
20191213143001,189.40.186.130,5001,150.165.13.86,51991,3,54.0-55.0,103508580,828068640,0.065,10709,81123,13.201,0
20191213143002,189.40.186.130,5001,150.165.13.86,51991,3,55.0-56.0,103640880,829127040,0.058,10548,81052,13.014,0
20191213143003,189.40.186.130,5001,150.165.13.86,51991,3,56.0-57.0,102272310,818178480,0.005,11495,81068,14.179,0
20191213143004,189.40.186.130,5001,150.165.13.86,51991,3,57.0-58.0,102062100,816496800,0.069,11757,81187,14.481,0
20191213143005,189.40.186.130,5001,150.165.13.86,51991,3,58.0-59.0,102217920,817743360,0.301,11590,81126,14.286,0
20191213143006,189.40.186.130,5001,150.165.13.86,51991,3,59.0-60.0,103370400,826963200,0.007,10701,81021,13.208,0
20191213143007,189.40.186.130,5001,150.165.13.86,51991,3,60.0-61.0,103001430,824011440,0.005,11068,81137,13.641,0
20191213143008,189.40.186.130,5001,150.165.13.86,51991,3,61.0-62.0,103923120,831384960,0.058,10362,81058,12.783,0
20191213143009,189.40.186.130,5001,150.165.13.86,51991,3,62.0-63.0,102838260,822706080,0.007,11057,81015,13.648,0
20191213143010,189.40.186.130,5001,150.165.13.86,51991,3,63.0-64.0,102554550,820436400,0.065,11420,81185,14.067,0
20191213143011,189.40.186.130,5001,150.165.13.86,51991,3,64.0-65.0,101105130,808841040,0.098,12240,81019,15.108,0
20191213143012,189.40.186.130,5001,150.165.13.86,51991,3,65.0-66.0,102341400,818731200,0.005,11525,81145,14.203,0
20191213143013,189.40.186.130,5001,150.165.13.86,51991,3,66.0-67.0,102294360,818354880,0.004,11501,81089,14.183,0
20191213143014,189.40.186.130,5001,150.165.13.86,51991,3,67.0-68.0,101300640,810405120,0.066,12158,81070,14.997,0
20191213143015,189.40.186.130,5001,150.165.13.86,51991,3,68.0-69.0,102755940,822047520,0.009,11146,81048,13.752,0
20191213143016,189.40.186.130,5001,150.165.13.86,51991,3,69.0-70.0,103155780,825246240,0.021,10930,81104,13.477,0
20191213143017,189.40.186.130,5001,150.165.13.86,51991,3,70.0-71.0,102031230,816249840,0.031,11665,81074,14.388,0
20191213143018,189.40.186.130,5001,150.165.13.86,51991,3,71.0-72.0,101804850,814438800,0.064,11825,81080,14.584,0
20191213143019,189.40.186.130,5001,150.165.13.86,51991,3,72.0-73.0,102357570,818860560,0.062,11537,81168,14.214,0
20191213143020,189.40.186.130,5001,150.165.13.86,51991,3,73.0-74.0,102392850,819142800,0.066,11439,81094,14.106,0
20191213143021,189.40.186.130,5001,150.165.13.86,51991,3,74.0-75.0,102259080,818072640,0.059,11524,81088,14.212,0
20191213143022,189.40.186.130,5001,150.165.13.86,51991,3,75.0-76.0,102264960,818119680,0.173,11513,81081,14.199,0
20191213143023,189.40.186.130,5001,150.165.13.86,51991,3,76.0-77.0,102732420,821859360,0.011,11164,81050,13.774,0
20191213143024,189.40.186.130,5001,150.165.13.86,51991,3,77.0-78.0,101208030,809664240,0.059,12248,81097,15.103,0
20191213143025,189.40.186.130,5001,150.165.13.86,51991,3,78.0-79.0,100637670,805101360,0.063,12627,81088,15.572,0
20191213143026,189.40.186.130,5001,150.165.13.86,51991,3,79.0-80.0,100743510,805948080,0.062,12397,80930,15.318,0
20191213143027,189.40.186.130,5001,150.165.13.86,51991,3,80.0-81.0,102986730,823893840,0.009,11256,81315,13.842,0
20191213143028,189.40.186.130,5001,150.165.13.86,51991,3,81.0-82.0,101856300,814850400,0.004,11802,81092,14.554,0
20191213143029,189.40.186.130,5001,150.165.13.86,51991,3,82.0-83.0,101507910,812063280,0.021,11959,81012,14.762,0
20191213143030,189.40.186.130,5001,150.165.13.86,51991,3,83.0-84.0,101872470,814979760,0.059,11791,81092,14.540,0
20191213143031,189.40.186.130,5001,150.165.13.86,51991,3,84.0-85.0,102331110,818648880,0.039,11489,81102,14.166,0
20191213143032,189.40.186.130,5001,150.165.13.86,51991,3,85.0-86.0,101903340,815226720,0.008,11805,81127,14.551,0
20191213143033,189.40.186.130,5001,150.165.13.86,51991,3,86.0-87.0,102670680,821365440,0.067,11318,81162,13.945,0
20191213143034,189.40.186.130,5001,150.165.13.86,51991,3,87.0-88.0,101674020,813392160,0.049,11818,80984,14.593,0
20191213143035,189.40.186.130,5001,150.165.13.86,51991,3,88.0-89.0,101369730,810957840,0.065,12126,81085,14.955,0
20191213143036,189.40.186.130,5001,150.165.13.86,51991,3,89.0-90.0,101843070,814744560,0.005,11801,81082,14.554,0
20191213143037,189.40.186.130,5001,150.165.13.86,51991,3,90.0-91.0,102148830,817190640,0.016,11570,81059,14.274,0
20191213143038,189.40.186.130,5001,150.165.13.86,51991,3,91.0-92.0,100855230,806841840,0.056,12537,81146,15.450,0
20191213143039,189.40.186.130,5001,150.165.13.86,51991,3,92.0-93.0,101075730,808605840,0.067,12278,81037,15.151,0
20191213143040,189.40.186.130,5001,150.165.13.86,51991,3,93.0-94.0,102553080,820424640,0.070,11318,81082,13.959,0
20191213143041,189.40.186.130,5001,150.165.13.86,51991,3,94.0-95.0,101894520,815156160,0.063,11768,81084,14.513,0
20191213143042,189.40.186.130,5001,150.165.13.86,51991,3,95.0-96.0,102626580,821012640,0.071,11280,81094,13.910,0
20191213143043,189.40.186.130,5001,150.165.13.86,51991,3,96.0-97.0,101762220,814097760,0.062,11916,81142,14.685,0
20191213143044,189.40.186.130,5001,150.165.13.86,51991,3,97.0-98.0,101277120,810216960,0.062,12218,81114,15.063,0
20191213143045,189.40.186.130,5001,150.165.13.86,51991,3,98.0-99.0,102170880,817367040,0.061,11543,81047,14.242,0
20191213143046,189.40.186.130,5001,150.165.13.86,51991,3,99.0-100.0,103041120,824328960,0.048,10984,81080,13.547,0
20191213143047,189.40.186.130,5001,150.165.13.86,51991,3,100.0-101.0,102067980,816543840,0.064,11653,81087,14.371,0
20191213143048,189.40.186.130,5001,150.165.13.86,51991,3,101.0-102.0,102685380,821483040,0.023,11279,81133,13.902,0
20191213143049,189.40.186.130,5001,150.165.13.86,51991,3,102.0-103.0,102032700,816261600,0.010,11623,81033,14.344,0
20191213143050,189.40.186.130,5001,150.165.13.86,51991,3,103.0-104.0,102275250,818202000,0.058,11540,81115,14.227,0
20191213143051,189.40.186.130,5001,150.165.13.86,51991,3,104.0-105.0,101674020,813392160,0.050,11954,81120,14.736,0
20191213143052,189.40.186.130,5001,150.165.13.86,51991,3,105.0-106.0,101847480,814779840,0.007,11768,81052,14.519,0
20191213143053,189.40.186.130,5001,150.165.13.86,51991,3,106.0-107.0,102554550,820436400,0.013,11318,81083,13.959,0
20191213143054,189.40.186.130,5001,150.165.13.86,51991,3,107.0-108.0,101847480,814779840,0.072,11871,81155,14.628,0
20191213143055,189.40.186.130,5001,150.165.13.86,51991,3,108.0-109.0,102539850,820318800,0.060,11305,81060,13.946,0
20191213143056,189.40.186.130,5001,150.165.13.86,51991,3,109.0-110.0,102519270,820154160,0.007,11342,81083,13.988,0
20191213143057,189.40.186.130,5001,150.165.13.86,51991,3,110.0-111.0,101503500,812028000,0.059,12108,81158,14.919,0
20191213143058,189.40.186.130,5001,150.165.13.86,51991,3,111.0-112.0,103227810,825822480,0.073,10877,81100,13.412,0
20191213143059,189.40.186.130,5001,150.165.13.86,51991,3,112.0-113.0,103218990,825751920,0.074,10794,81011,13.324,0
20191213143100,189.40.186.130,5001,150.165.13.86,51991,3,113.0-114.0,102895590,823164720,0.063,11094,81091,13.681,0
20191213143101,189.40.186.130,5001,150.165.13.86,51991,3,114.0-115.0,101632860,813062880,0.077,11931,81069,14.717,0
20191213143102,189.40.186.130,5001,150.165.13.86,51991,3,115.0-116.0,101285940,810287520,0.004,12169,81071,15.010,0
20191213143103,189.40.186.130,5001,150.165.13.86,51991,3,116.0-117.0,102872070,822976560,0.011,11162,81143,13.756,0
20191213143104,189.40.186.130,5001,150.165.13.86,51991,3,117.0-118.0,102225270,817802160,0.062,11495,81036,14.185,0
20191213143105,189.40.186.130,5001,150.165.13.86,51991,3,118.0-119.0,101178630,809429040,0.075,12249,81078,15.108,0
20191213143106,189.40.186.130,5001,150.165.13.86,51991,3,119.0-120.0,102885300,823082400,0.063,11105,81095,13.694,0
20191213143107,189.40.186.130,5001,150.165.13.86,51991,3,120.0-121.0,101557890,812463120,0.099,11975,81062,14.773,0
20191213143108,189.40.186.130,5001,150.165.13.86,51991,3,121.0-122.0,101046330,808370640,0.005,12415,81154,15.298,0
20191213143109,189.40.186.130,5001,150.165.13.86,51991,3,122.0-123.0,101806320,814450560,0.071,11767,81023,14.523,0
20191213143110,189.40.186.130,5001,150.165.13.86,51991,3,123.0-124.0,102075330,816602640,0.071,11670,81109,14.388,0
20191213143111,189.40.186.130,5001,150.165.13.86,51991,3,124.0-125.0,102288480,818307840,0.006,11583,81167,14.271,0
20191213143112,189.40.186.130,5001,150.165.13.86,51991,3,125.0-126.0,102125310,817002480,0.064,11490,80963,14.192,0
20191213143113,189.40.186.130,5001,150.165.13.86,51991,3,126.0-127.0,102197340,817578720,0.148,11656,81178,14.359,0
20191213143114,189.40.186.130,5001,150.165.13.86,51991,3,127.0-128.0,100878750,807030000,0.004,12393,81018,15.297,0
20191213143115,189.40.186.130,5001,150.165.13.86,51991,3,128.0-129.0,102012120,816096960,0.021,11706,81102,14.434,0
20191213143116,189.40.186.130,5001,150.165.13.86,51991,3,129.0-130.0,102341400,818731200,0.058,11513,81133,14.190,0
20191213143117,189.40.186.130,5001,150.165.13.86,51991,3,130.0-131.0,102482520,819860160,0.004,11420,81136,14.075,0
20191213143118,189.40.186.130,5001,150.165.13.86,51991,3,131.0-132.0,102329640,818637120,0.301,11368,80980,14.038,0
20191213143119,189.40.186.130,5001,150.165.13.86,51991,3,132.0-133.0,102047400,816379200,0.006,11760,81180,14.486,0
20191213143120,189.40.186.130,5001,150.165.13.86,51991,3,133.0-134.0,102508980,820071840,0.023,11305,81039,13.950,0
20191213143121,189.40.186.130,5001,150.165.13.86,51991,3,134.0-135.0,102757410,822059280,0.010,11114,81017,13.718,0
20191213143122,189.40.186.130,5001,150.165.13.86,51991,3,135.0-136.0,101332980,810663840,0.060,12338,81272,15.181,0
20191213143123,189.40.186.130,5001,150.165.13.86,51991,3,136.0-137.0,102287010,818296080,0.004,11286,80869,13.956,0
20191213143124,189.40.186.130,5001,150.165.13.86,51991,3,137.0-138.0,101594640,812757120,0.011,12047,81159,14.844,0
20191213143125,189.40.186.130,5001,150.165.13.86,51991,3,138.0-139.0,102517800,820142400,0.072,11291,81031,13.934,0
20191213143126,189.40.186.130,5001,150.165.13.86,51991,3,139.0-140.0,102958800,823670400,0.004,11004,81044,13.578,0
20191213143127,189.40.186.130,5001,150.165.13.86,51991,3,140.0-141.0,102606000,820848000,0.063,11372,81172,14.010,0
20191213143128,189.40.186.130,5001,150.165.13.86,51991,3,141.0-142.0,102431070,819448560,0.005,11357,81038,14.014,0
20191213143129,189.40.186.130,5001,150.165.13.86,51991,3,142.0-143.0,100931670,807453360,0.066,12465,81126,15.365,0
20191213143130,189.40.186.130,5001,150.165.13.86,51991,3,143.0-144.0,102434010,819472080,0.059,11372,81055,14.030,0
20191213143131,189.40.186.130,5001,150.165.13.86,51991,3,144.0-145.0,101809260,814474080,0.063,11858,81116,14.619,0
20191213143132,189.40.186.130,5001,150.165.13.86,51991,3,145.0-146.0,101679900,813439200,0.020,11997,81167,14.781,0
20191213143133,189.40.186.130,5001,150.165.13.86,51991,3,146.0-147.0,101125710,809005680,0.065,12272,81065,15.138,0
20191213143134,189.40.186.130,5001,150.165.13.86,51991,3,147.0-148.0,100606800,804854400,0.070,12643,81083,15.593,0
20191213143135,189.40.186.130,5001,150.165.13.86,51991,3,148.0-149.0,101779860,814238880,0.060,11866,81104,14.631,0
20191213143136,189.40.186.130,5001,150.165.13.86,51991,3,149.0-150.0,102654510,821236080,0.058,11290,81123,13.917,0
20191213143137,189.40.186.130,5001,150.165.13.86,51991,3,150.0-151.0,101657850,813262800,0.298,11835,80990,14.613,0
20191213143138,189.40.186.130,5001,150.165.13.86,51991,3,151.0-152.0,101879820,815038560,0.021,11781,81087,14.529,0
20191213143139,189.40.186.130,5001,150.165.13.86,51991,3,152.0-153.0,102553080,820424640,0.097,11230,80994,13.865,0
20191213143140,189.40.186.130,5001,150.165.13.86,51991,3,153.0-154.0,101728410,813827280,0.060,11913,81116,14.686,0
20191213143141,189.40.186.130,5001,150.165.13.86,51991,3,154.0-155.0,102006240,816049920,0.013,11805,81197,14.539,0
20191213143142,189.40.186.130,5001,150.165.13.86,51991,3,155.0-156.0,102167940,817343520,0.007,11589,81091,14.291,0
20191213143143,189.40.186.130,5001,150.165.13.86,51991,3,156.0-157.0,101784270,814274160,0.049,11785,81026,14.545,0
20191213143144,189.40.186.130,5001,150.165.13.86,51991,3,157.0-158.0,101507910,812063280,0.063,12069,81122,14.878,0
20191213143145,189.40.186.130,5001,150.165.13.86,51991,3,158.0-159.0,101843070,814744560,0.021,11792,81073,14.545,0
20191213143146,189.40.186.130,5001,150.165.13.86,51991,3,159.0-160.0,102438420,819507360,0.023,11347,81033,14.003,0
20191213143147,189.40.186.130,5001,150.165.13.86,51991,3,160.0-161.0,101729880,813839040,0.014,12031,81235,14.810,0
20191213143148,189.40.186.130,5001,150.165.13.86,51991,3,161.0-162.0,101729880,813839040,0.006,11832,81036,14.601,0
20191213143149,189.40.186.130,5001,150.165.13.86,51991,3,162.0-163.0,101293290,810346320,0.004,12112,81019,14.950,0
20191213143150,189.40.186.130,5001,150.165.13.86,51991,3,163.0-164.0,101290350,810322800,0.067,12301,81206,15.148,0
20191213143151,189.40.186.130,5001,150.165.13.86,51991,3,164.0-165.0,101031630,808253040,0.060,12303,81032,15.183,0
20191213143152,189.40.186.130,5001,150.165.13.86,51991,3,165.0-166.0,102425190,819401520,0.006,11398,81075,14.059,0
20191213143153,189.40.186.130,5001,150.165.13.86,51991,3,166.0-167.0,101225670,809805360,0.292,12241,81102,15.093,0
20191213143154,189.40.186.130,5001,150.165.13.86,51991,3,167.0-168.0,100843470,806747760,0.007,12504,81105,15.417,0
20191213143155,189.40.186.130,5001,150.165.13.86,51991,3,168.0-169.0,102110610,816884880,0.062,11712,81175,14.428,0
20191213143156,189.40.186.130,5001,150.165.13.86,51991,3,169.0-170.0,101775450,814203600,0.076,11769,81004,14.529,0
20191213143157,189.40.186.130,5001,150.165.13.86,51991,3,170.0-171.0,100949310,807594480,0.005,12336,81009,15.228,0
20191213143158,189.40.186.130,5001,150.165.13.86,51991,3,171.0-172.0,102104730,816837840,0.060,11766,81225,14.486,0
20191213143159,189.40.186.130,5001,150.165.13.86,51991,3,172.0-173.0,102157650,817261200,0.010,11530,81025,14.230,0
20191213143200,189.40.186.130,5001,150.165.13.86,51991,3,173.0-174.0,102532500,820260000,0.066,11407,81157,14.055,0
20191213143201,189.40.186.130,5001,150.165.13.86,51991,3,174.0-175.0,102070920,816567360,0.061,11681,81117,14.400,0
20191213143202,189.40.186.130,5001,150.165.13.86,51991,3,175.0-176.0,100994880,807959040,0.070,12339,81043,15.225,0
20191213143203,189.40.186.130,5001,150.165.13.86,51991,3,176.0-177.0,101128650,809029200,0.004,12195,80990,15.057,0
20191213143204,189.40.186.130,5001,150.165.13.86,51991,3,177.0-178.0,101446170,811569360,0.072,12132,81143,14.951,0
20191213143205,189.40.186.130,5001,150.165.13.86,51991,3,178.0-179.0,101216850,809734800,0.027,12077,80932,14.922,0
20191213143206,189.40.186.130,5001,150.165.13.86,51991,3,179.0-180.0,102263490,818107920,0.075,11670,81237,14.365,0
20191213143207,189.40.186.130,5001,150.165.13.86,51991,3,180.0-181.0,102175290,817402320,0.068,11695,81202,14.402,0
20191213143208,189.40.186.130,5001,150.165.13.86,51991,3,181.0-182.0,101356500,810852000,0.201,12054,81004,14.881,0
20191213143209,189.40.186.130,5001,150.165.13.86,51991,3,182.0-183.0,103229280,825834240,0.037,10770,80994,13.297,0
20191213143210,189.40.186.130,5001,150.165.13.86,51991,3,183.0-184.0,101700480,813603840,0.060,11965,81149,14.744,0
20191213143211,189.40.186.130,5001,150.165.13.86,51991,3,184.0-185.0,101887170,815097360,0.080,11790,81101,14.537,0
20191213143212,189.40.186.130,5001,150.165.13.86,51991,3,185.0-186.0,102028290,816226320,0.014,11693,81100,14.418,0
20191213143213,189.40.186.130,5001,150.165.13.86,51991,3,186.0-187.0,101837190,814697520,0.005,11841,81118,14.597,0
20191213143214,189.40.186.130,5001,150.165.13.86,51991,3,187.0-188.0,101024280,808194240,0.061,12323,81047,15.205,0
20191213143215,189.40.186.130,5001,150.165.13.86,51991,3,188.0-189.0,102012120,816096960,0.019,11779,81175,14.511,0
20191213143216,189.40.186.130,5001,150.165.13.86,51991,3,189.0-190.0,102541320,820330560,0.004,11300,81056,13.941,0
20191213143217,189.40.186.130,5001,150.165.13.86,51991,3,190.0-191.0,98315070,786520560,0.068,14417,81298,17.734,0
20191213143218,189.40.186.130,5001,150.165.13.86,51991,3,191.0-192.0,101481450,811851600,0.062,11739,80774,14.533,0
20191213143219,189.40.186.130,5001,150.165.13.86,51991,3,192.0-193.0,102156180,817249440,0.064,11569,81063,14.272,0
20191213143220,189.40.186.130,5001,150.165.13.86,51991,3,193.0-194.0,102608940,820871520,0.007,11348,81150,13.984,0
20191213143221,189.40.186.130,5001,150.165.13.86,51991,3,194.0-195.0,102287010,818296080,0.063,11461,81044,14.142,0
20191213143222,189.40.186.130,5001,150.165.13.86,51991,3,195.0-196.0,102947040,823576320,0.290,11083,81115,13.663,0
20191213143223,189.40.186.130,5001,150.165.13.86,51991,3,196.0-197.0,102364920,818919360,0.061,11471,81107,14.143,0
20191213143224,189.40.186.130,5001,150.165.13.86,51991,3,197.0-198.0,102510450,820083600,0.006,11352,81087,14.000,0
20191213143225,189.40.186.130,5001,150.165.13.86,51991,3,198.0-199.0,101912160,815297280,0.063,11772,81100,14.515,0
20191213143226,189.40.186.130,5001,150.165.13.86,51991,3,199.0-200.0,101219790,809758320,0.064,12261,81118,15.115,0
20191213143227,189.40.186.130,5001,150.165.13.86,51991,3,200.0-201.0,101446170,811569360,0.060,12033,81044,14.847,0
